Name,coder,Merged,env_a,comma_a,emp_a,div_a,con_a,cg_a,hr_a,env_s,comm_s,emp_s,div_s,con_s,cg_s,hr_s,csr
Raudel Puerto,3,bbt_sl_2012-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bbt_sl_2012-8,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3
Raudel Puerto,3,bbt_sl_2012-9,1,1,5,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto,3,bec_sl_2000-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,bec_sl_2000-2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto,3,bec_sl_2000-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,bec_sl_2000-4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,bec_sl_2000-5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,bec_sl_2000-6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bec_sl_2000-7,1,1,1,1,1,3,1,1,1,4,1,1,1,1,4
Raudel Puerto,3,ben_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,ben_sl_2015-10,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,ben_sl_2015-11,1,1,1,1,1,4,1,1,1,4,1,1,2,1,3
Raudel Puerto,3,ben_sl_2015-12,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3
Raudel Puerto,3,ben_sl_2015-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,ben_sl_2015-2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,ben_sl_2015-3,1,1,1,1,1,3,1,1,1,4,1,1,1,1,4
Raudel Puerto,3,ben_sl_2015-4,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,ben_sl_2015-5,1,1,1,1,1,3,1,1,1,3,1,1,4,1,3
Raudel Puerto,3,ben_sl_2015-6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,ben_sl_2015-7,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3
Raudel Puerto,3,ben_sl_2015-8,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,ben_sl_2015-9,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,bhi_sl_2010-1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bhi_sl_2010-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bhi_sl_2010-3,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4
Raudel Puerto,3,bhi_sl_2010-4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bhi_sl_2010-5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto,3,bhi_sl_2010-6,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,bhi_sl_2011-1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,2
Raudel Puerto-Espino,3,bhi_sl_2011-2,1,1,1,1,3,1,1,1,1,1,3,3,1,1,2
Raudel Puerto-Espino,3,bhi_sl_2011-3,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2
Raudel Puerto-Espino,3,bhi_sl_2011-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bk_sl_2013-1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,3
Raudel Puerto,3,bk_sl_2013-10,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto,3,bk_sl_2013-11,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bk_sl_2013-2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
Raudel Puerto,3,bk_sl_2013-3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2
Raudel Puerto,3,bk_sl_2013-4,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bk_sl_2013-5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto,3,bk_sl_2013-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bk_sl_2013-7,1,6,3,1,1,1,5,1,1,1,1,1,1,1,6
Raudel Puerto,3,bk_sl_2013-8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bk_sl_2013-9,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,bll_sl_2014-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bll_sl_2014-2,3,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bll_sl_2014-3,1,1,1,1,1,1,1,6,5,1,1,4,4,5,5
Raudel Puerto,3,bll_sl_2014-4,1,1,1,1,1,4,1,1,1,1,1,5,6,1,4
Raudel Puerto,3,bll_sl_2014-5,1,1,1,1,6,1,1,1,1,3,1,1,1,1,4
Raudel Puerto,3,bll_sl_2014-6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bll_sl_2014-7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bll_sl_2014-8,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bms_sl_2003-1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,bms_sl_2003-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bms_sl_2003-3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2
Raudel Puerto,3,bms_sl_2003-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bms_sl_2003-5,1,1,1,1,4,2,1,1,1,1,1,4,1,1,4
Raudel Puerto,3,bms_sl_2003-6,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bpl_sl_2014-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bpl_sl_2014-2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
Raudel Puerto,3,bpl_sl_2014-3,1,1,1,1,1,3,1,1,1,4,1,1,4,1,4
Raudel Puerto,3,bpl_sl_2014-4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,bpl_sl_2014-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bpl_sl_2014-6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,bpl_sl_2014-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,brk.b_sl_2009-1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,brk.b_sl_2009-2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,brk.b_sl_2010-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,brk.b_sl_2010-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-11,1,1,1,1,1,4,1,1,1,4,1,1,1,1,3
Raudel Puerto,3,brk.b_sl_2010-12,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3
Raudel Puerto,3,brk.b_sl_2010-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-14,1,1,1,1,1,5,1,1,1,1,1,1,5,1,4
Raudel Puerto,3,brk.b_sl_2010-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-16,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,brk.b_sl_2010-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-19,1,1,1,1,1,4,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,brk.b_sl_2010-2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,brk.b_sl_2010-20,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,brk.b_sl_2010-21,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto,3,brk.b_sl_2010-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-23,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto,3,brk.b_sl_2010-3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,brk.b_sl_2010-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
Raudel Puerto,3,brk.b_sl_2010-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,brk.b_sl_2010-7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto,3,brk.b_sl_2010-8,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,brk.b_sl_2010-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,bsx_sl_2008-1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,bsx_sl_2008-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,bsx_sl_2008-3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,bsx_sl_2008-4,1,5,1,1,1,1,1,1,2,1,1,1,1,1,4
Raudel Puerto-Espino,3,bsx_sl_2008-5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,bsx_sl_2008-6,1,1,1,1,1,1,1,1,1,5,1,1,3,1,3
Raudel Puerto,3,bwa_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bwa_sl_2013-10,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4
Raudel Puerto,3,bwa_sl_2013-11,1,1,1,1,1,1,1,1,1,4,1,1,5,1,4
Raudel Puerto,3,bwa_sl_2013-2,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4
Raudel Puerto,3,bwa_sl_2013-3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bwa_sl_2013-4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4
Raudel Puerto,3,bwa_sl_2013-5,1,1,4,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto,3,bwa_sl_2013-6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto,3,bwa_sl_2013-7,1,1,1,1,1,4,1,1,1,1,1,1,5,1,4
Raudel Puerto,3,bwa_sl_2013-8,1,1,1,1,1,5,1,1,1,1,1,1,5,1,4
Raudel Puerto,3,bwa_sl_2013-9,1,1,1,1,1,4,1,1,1,1,1,1,5,1,4
Raudel Puerto,3,bzh_sl_2010-1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,bzh_sl_2010-2,5,1,1,1,4,4,1,1,1,1,1,1,1,1,5
Raudel Puerto,3,bzh_sl_2010-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,bzh_sl_2010-4,1,1,1,1,1,1,1,1,4,1,1,1,3,1,4
Raudel Puerto,3,bzh_sl_2010-5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-1,1,1,1,1,1,4,1,1,1,2,1,1,3,1,4
Raudel Puerto,3,cag_sl_2012-10,1,1,1,1,1,3,1,1,1,5,1,1,3,1,3
Raudel Puerto,3,cag_sl_2012-11,1,5,1,1,1,1,1,1,5,4,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-12,6,6,1,1,1,1,1,1,1,1,1,1,3,1,4
Raudel Puerto,3,cag_sl_2012-13,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto,3,cag_sl_2012-14,6,1,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto,3,cag_sl_2012-15,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1
Raudel Puerto,3,cag_sl_2012-16,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-2,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto,3,cag_sl_2012-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,cag_sl_2012-4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto,3,cag_sl_2012-6,1,1,1,1,5,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-7,1,1,1,1,1,1,1,1,1,3,1,1,4,1,4
Raudel Puerto,3,cag_sl_2012-8,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto,3,cag_sl_2012-9,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
Raudel Puerto-Espino,3,cah_sl_2014-1,1,1,3,1,3,1,1,1,1,4,1,4,1,1,4
Raudel Puerto-Espino,3,cah_sl_2014-2,1,1,1,1,1,4,1,1,1,3,1,4,1,1,4
Raudel Puerto-Espino,3,cah_sl_2014-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,cah_sl_2014-4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
Raudel Puerto-Espino,3,cah_sl_2014-5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,cal_sl_2014-6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,cam_sl_1999-1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cam_sl_1999-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,cam_sl_1999-3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
Raudel Puerto-Espino,3,cam_sl_1999-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,cam_sl_1999-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,cam_sl_1999-6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,cam_sl_1999-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,cam_sl_2004-1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cam_sl_2004-10,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cam_sl_2004-2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cam_sl_2004-3,1,1,1,1,1,2,1,1,1,1,4,1,1,1,3
Raudel Puerto-Espino,3,cam_sl_2004-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cam_sl_2004-5,1,1,1,1,1,1,1,3,3,1,1,1,3,1,2
Raudel Puerto-Espino,3,cam_sl_2004-6,1,1,1,1,1,1,1,1,4,4,1,1,4,3,3
Raudel Puerto-Espino,3,cam_sl_2004-7,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cam_sl_2004-8,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2
Raudel Puerto-Espino,3,cam_sl_2004-9,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cat_sl_2005-1,1,1,1,1,1,4,1,1,1,2,1,2,1,1,4
Raudel Puerto-Espino,3,cat_sl_2005-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,cat_sl_2005-3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,cat_sl_2005-4,1,1,1,1,1,5,1,1,1,3,1,1,1,1,3
Raudel Puerto-Espino,3,cat_sl_2005-5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
Raudel Puerto-Espino,3,cat_sl_2005-6,1,3,1,1,1,4,1,1,2,1,1,1,3,1,3
Raudel Puerto-Espino,3,cat_sl_2005-7,1,7,1,1,1,1,1,1,7,1,1,1,1,1,6
Raudel Puerto-Espino,3,cat_sl_2005-8,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cat_sl_2005-9,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,cbg_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
Raudel Puerto-Espino,3,cbg_sl_2013-2,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3
Raudel Puerto-Espino,3,cbp_sl_2009-1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cbp_sl_2009-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,cbp_sl_2009-3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cbp_sl_2009-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cbp_sl_2009-5,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4
Raudel Puerto-Espino,3,cbp_sl_2009-6,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cbp_sl_2009-7,1,1,1,1,4,6,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cbp_sl_2009-8,1,1,1,1,1,1,1,5,5,5,1,5,1,1,5
Raudel Puerto-Espino,3,ce_sl_2012-1,4,1,1,1,1,1,1,4,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,ce_sl_2012-2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2
Raudel Puerto-Espino,3,ce_sl_2012-3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Raudel Puerto-Espino,3,ce_sl_2012-4,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3
Raudel Puerto-Espino,3,chk_sl_2003-1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chk_sl_2003-2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chk_sl_2003-3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,chk_sl_2003-4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,chk_sl_2009-1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chk_sl_2009-3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,chk_sl_2009-4,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chk_sl_2009-5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,chk_sl_2009-6,1,1,1,1,1,4,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chk_sl_2009-7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
Raudel Puerto-Espino,3,chk_sl_2009-8,1,1,1,1,1,4,1,3,1,3,1,1,1,1,4
Raudel Puerto-Espino,3,chk_sl_2009-9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,chk_sl_2013-1,1,1,1,1,1,3,1,1,1,4,1,1,5,1,4
Raudel Puerto-Espino,3,chk_sl_2013-2,1,1,1,1,1,1,1,1,1,3,1,1,4,1,3
Raudel Puerto-Espino,3,chrw_sl_2000-1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,chrw_sl_2000-2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4
Raudel Puerto-Espino,3,chrw_sl_2000-3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3
Raudel Puerto-Espino,3,chrw_sl_2000-4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,chrw_sl_2013-1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,chrw_sl_2013-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,chrw_sl_2013-3,1,1,2,1,1,1,1,1,1,5,1,1,1,1,5
Raudel Puerto-Espino,3,chrw_sl_2013-4,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4
Raudel Puerto-Espino,3,cinf_sl_1999-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Raudel Puerto-Espino,3,cinf_sl_1999-2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Raudel Puerto-Espino,3,cinf_sl_1999-3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cinf_sl_1999-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cinf_sl_2001-1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3
Raudel Puerto-Espino,3,cinf_sl_2001-2,1,1,1,1,1,1,1,1,1,3,1,1,4,1,4
Raudel Puerto-Espino,3,cinf_sl_2001-3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,cinf_sl_2001-4,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4
Raudel Puerto-Espino,3,cinf_sl_2001-5,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,cinf_sl_2001-6,1,1,2,1,1,4,1,1,1,4,1,1,3,1,4
Raudel Puerto-Espino,3,cinf_sl_2001-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,cinf_sl_2001-8,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cinf_sl_2009-1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,cinf_sl_2009-2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cinf_sl_2009-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,cinf_sl_2009-4,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3
Raudel Puerto-Espino,3,cinf_sl_2009-5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cinf_sl_2009-6,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cinf_sl_2009-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,cl_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,cl_sl_2013-2,1,1,1,1,2,2,1,1,1,1,1,3,3,1,3
Raudel Puerto-Espino,3,cl_sl_2013-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,cl_sl_2015-1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,cl_sl_2015-2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cl_sl_2015-3,1,5,1,1,1,1,1,1,1,1,1,1,2,1,4
Raudel Puerto-Espino,3,cl_sl_2015-4,1,2,1,1,2,2,1,1,3,1,1,3,1,1,3
Raudel Puerto-Espino,3,cl_sl_2015-5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cl_sl_2015-6,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2
Raudel Puerto-Espino,3,cl_sl_2015-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,cl_sl_2015-8,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,clgx_sl_2015-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,clgx_sl_2015-2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,clgx_sl_2015-3,1,1,1,1,1,1,1,1,1,4,1,3,4,1,4
Raudel Puerto-Espino,3,clgx_sl_2015-4,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4
Raudel Puerto-Espino,3,cnc_sl_2003-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cnc_sl_2012-1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3
Raudel Puerto-Espino,3,cnc_sl_2012-2,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cnc_sl_2012-3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cnc_sl_2012-4,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,cnp_sl_2005-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cnp_sl_2005-2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cnp_sl_2005-3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,cnp_sl_2005-4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cnw_sl_2006-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,cnw_sl_2006-2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,col_sl_2015-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,col_sl_2015-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,cost_sl_2004_6,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,cost_sl_2004-1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3
Raudel Puerto-Espino,3,cost_sl_2004-2,1,1,1,1,1,1,1,1,1,3,1,5,4,1,4
Raudel Puerto-Espino,3,cost_sl_2004-3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cost_sl_2004-4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cost_sl_2004-5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cost_sl_2004-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,cost_sl_2004-8,1,1,1,1,1,1,1,1,1,5,1,4,5,1,4
Raudel Puerto-Espino,3,cost_sl_2004-9,1,1,1,1,1,4,1,1,3,5,1,2,4,1,4
Raudel Puerto-Espino,3,cost_sl_2009-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cost_sl_2009-2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
