File Name,Text
jec_sl_2000-5,"We take this opportunity to thank our employees, our shareholders, and our clients for their tremendous support over the past years. Because of your dedication and support, there is no limit to what we can accomplish."
jec_sl_2000-5,"We take this opportunity to thank our employees, our shareholders, and our clients for their tremendous support over the past years. Because of your dedication and support, there is no limit to what we can accomplish."
jnj_sl_2013-1,"Inspired by this legacy, all of us at Johnson & Johnson are also fully committed to addressing the challenges and opportunities that surely lie ahead in health care. As I travel around the world and speak with leaders in health care, government, and business, I hear a consistent theme of concern and uncertainty. In a world challenged by a growing number of diseases, aging populations, insufficient health care delivery and rising costs, stakeholders everywhere see the need to provide better outcomes and solutions for individuals, families, communities, countries and all stakeholders. This is a call to action for all of us at Johnson & Johnson to take a leadership role in addressing these issues in an increasingly complex, connected, and demanding world."
jnj_sl_2013-1,"Inspired by this legacy, all of us at Johnson & Johnson are also fully committed to addressing the challenges and opportunities that surely lie ahead in health care. As I travel around the world and speak with leaders in health care, government, and business, I hear a consistent theme of concern and uncertainty. In a world challenged by a growing number of diseases, aging populations, insufficient health care delivery and rising costs, stakeholders everywhere see the need to provide better outcomes and solutions for individuals, families, communities, countries and all stakeholders. This is a call to action for all of us at Johnson & Johnson to take a leadership role in addressing these issues in an increasingly complex, connected, and demanding world."
jnj_sl_2013-10,We are helping to fight tuberculosis by making medicine more available. We are committed to advancing global health to fight multi-drug resistant tuberculosis by working with health authorities to make SIRTURO® (bedaquiline) more available in countries like Russia where outbreaks have become more prevalent.
jnj_sl_2013-10,We are helping to fight tuberculosis by making medicine more available. We are committed to advancing global health to fight multi-drug resistant tuberculosis by working with health authorities to make SIRTURO® (bedaquiline) more available in countries like Russia where outbreaks have become more prevalent.
jnj_sl_2013-11,"We created a novel donation program to increase access to our HIV medicines in Africa. The Janssen pharmaceutical companies of Johnson & Johnson announced a first-of-its-kind pediatric HIV treatment donation program to improve access to the company’s approved HIV medicines PREZISTA® (darunavir) and INTELENCE® (etravirine) for children and adolescents failing HIV treatment in sub-Saharan Africa. Tragically, only a third of the three million children living with HIV today are receiving medicines. The donation program is part of our longstanding commitment to help people living with HIV and enhance access to our medicines for those in need."
jnj_sl_2013-11,"We created a novel donation program to increase access to our HIV medicines in Africa. The Janssen pharmaceutical companies of Johnson & Johnson announced a first-of-its-kind pediatric HIV treatment donation program to improve access to the company’s approved HIV medicines PREZISTA® (darunavir) and INTELENCE® (etravirine) for children and adolescents failing HIV treatment in sub-Saharan Africa. Tragically, only a third of the three million children living with HIV today are receiving medicines. The donation program is part of our longstanding commitment to help people living with HIV and enhance access to our medicines for those in need."
jnj_sl_2013-12,"We set a new standard for data transparency. In early 2014, Johnson & Johnson announced, through its subsidiary Janssen Research & Development LLC, a clinical trial data sharing agreement with Yale School of Medicine’s Open Data Access (YODA) Project to extend its commitment to sharing clinical trials data to enhance public health and advance science and medicine. This is the first time any company has collaborated with a completely independent third party to review and make decisions regarding every request for pharmaceutical clinical data. This agreement will further our understanding of diseases, new treatment opportunities and underscores Our Credo responsibilities"
jnj_sl_2013-12,"We set a new standard for data transparency. In early 2014, Johnson & Johnson announced, through its subsidiary Janssen Research & Development LLC, a clinical trial data sharing agreement with Yale School of Medicine’s Open Data Access (YODA) Project to extend its commitment to sharing clinical trials data to enhance public health and advance science and medicine. This is the first time any company has collaborated with a completely independent third party to review and make decisions regarding every request for pharmaceutical clinical data. This agreement will further our understanding of diseases, new treatment opportunities and underscores Our Credo responsibilities"
jnj_sl_2013-13,"For 70 years, Our Credo has also guided our decision-making through the challenges and complexities that have confronted our world. No matter what unique challenges have come to each generation—whether it was global pandemics, economic uncertainty, world wars, population growth or technological advances— Johnson & Johnson has stayed focused on our mission. Over the years, we’ve improved patient care and the quality of life for millions of people worldwide by delivering surgical innovations, breakthroughs in medicine and legendary products that have stood the test of time. For many of us, the simple scent of JOHNSON’S® Baby Powder or JOHNSON’S® Baby Shampoo brings happy memories, even while they create new memories today for millions of parents, children and grandparents in nearly 200 countries around the world"
jnj_sl_2013-13,"For 70 years, Our Credo has also guided our decision-making through the challenges and complexities that have confronted our world. No matter what unique challenges have come to each generation—whether it was global pandemics, economic uncertainty, world wars, population growth or technological advances— Johnson & Johnson has stayed focused on our mission. Over the years, we’ve improved patient care and the quality of life for millions of people worldwide by delivering surgical innovations, breakthroughs in medicine and legendary products that have stood the test of time. For many of us, the simple scent of JOHNSON’S® Baby Powder or JOHNSON’S® Baby Shampoo brings happy memories, even while they create new memories today for millions of parents, children and grandparents in nearly 200 countries around the world"
jnj_sl_2013-14,"In a world challenged by a growing number of diseases, aging populations, insufficient health care delivery and rising costs, our role to lead—to provide solutions and continue our quest to better serve the individuals, families, communities, countries and shareholders that depend on us—is as important and urgent today as ever."
jnj_sl_2013-14,"In a world challenged by a growing number of diseases, aging populations, insufficient health care delivery and rising costs, our role to lead—to provide solutions and continue our quest to better serve the individuals, families, communities, countries and shareholders that depend on us—is as important and urgent today as ever."
jnj_sl_2013-2,"I am pleased with the progress we have made in the two years I have been honored to serve as the Chief Executive Officer of Johnson & Johnson, and there remains so much more to do in the global health care space. Too many regions across the world—from developed to emerging markets—are still far from providing high-quality health care to the people who need it. As the world’s largest health care company, serving more than one billion patients and consumers around the world every day, we do not just consider it our responsibility to do all we can to reach the next billion, and the billion after that—we consider it a responsibility and privilege."
jnj_sl_2013-2,"I am pleased with the progress we have made in the two years I have been honored to serve as the Chief Executive Officer of Johnson & Johnson, and there remains so much more to do in the global health care space. Too many regions across the world—from developed to emerging markets—are still far from providing high-quality health care to the people who need it. As the world’s largest health care company, serving more than one billion patients and consumers around the world every day, we do not just consider it our responsibility to do all we can to reach the next billion, and the billion after that—we consider it a responsibility and privilege."
jnj_sl_2013-3,"Innovating in Pharmaceuticals. The performance of our Pharmaceutical business segment was exceptional. We are the fastest growing top 10 pharmaceutical company in the U.S., Europe and Japan. Our success is driven by great science which has consistently delivered meaningful advancements for patients over existing therapies. The 13 new products we have launched since 2009, coupled with other core brands like PREZISTA® (darunavir) for HIV treatment and REMICADE® (infliximab), a treatment for a number of immune-mediated inflammatory diseases, greatly contributed to our growth. We expect our pharmaceutical pipeline to continue growing in 2014."
jnj_sl_2013-3,"Innovating in Pharmaceuticals. The performance of our Pharmaceutical business segment was exceptional. We are the fastest growing top 10 pharmaceutical company in the U.S., Europe and Japan. Our success is driven by great science which has consistently delivered meaningful advancements for patients over existing therapies. The 13 new products we have launched since 2009, coupled with other core brands like PREZISTA® (darunavir) for HIV treatment and REMICADE® (infliximab), a treatment for a number of immune-mediated inflammatory diseases, greatly contributed to our growth. We expect our pharmaceutical pipeline to continue growing in 2014."
jnj_sl_2013-4,"In our Consumer business segment, we made significant progress in restoring a reliable supply of over-the-counter (OTC) products to the U.S. marketplace and we are starting to see them gain traction, particularly TYLENOL® and MOTRIN®, which helped drive U.S. OTC growth of 19.7 percent. U.S. OTC brands ended 2013 with the number one and number two product SKUs in both the adult and pediatric pain product categories. We have also identified specific consumer need states and 12 major brands that will drive growth, including NEUTROGENA®, LISTERINE® and JOHNSON’S® Baby"
jnj_sl_2013-4,"In our Consumer business segment, we made significant progress in restoring a reliable supply of over-the-counter (OTC) products to the U.S. marketplace and we are starting to see them gain traction, particularly TYLENOL® and MOTRIN®, which helped drive U.S. OTC growth of 19.7 percent. U.S. OTC brands ended 2013 with the number one and number two product SKUs in both the adult and pediatric pain product categories. We have also identified specific consumer need states and 12 major brands that will drive growth, including NEUTROGENA®, LISTERINE® and JOHNSON’S® Baby"
jnj_sl_2013-5,"Successfully Integrating Synthes. Integrating Synthes continues to be a priority and we have made good progress. DePuy Synthes Companies is the world’s largest and most comprehensive orthopaedics company and it is primed to offer new, value-added solutions that will help transform health care delivery from the operating room to a patient’s mobility. While we still have work to do, I am encouraged to see cross-selling initiatives we envisioned from the onset taking hold as well as revenue and cost-saving synergies that will make the business even more competitive going forward."
jnj_sl_2013-5,"Successfully Integrating Synthes. Integrating Synthes continues to be a priority and we have made good progress. DePuy Synthes Companies is the world’s largest and most comprehensive orthopaedics company and it is primed to offer new, value-added solutions that will help transform health care delivery from the operating room to a patient’s mobility. While we still have work to do, I am encouraged to see cross-selling initiatives we envisioned from the onset taking hold as well as revenue and cost-saving synergies that will make the business even more competitive going forward."
jnj_sl_2013-6,"We created a unified business model in China. Johnson & Johnson was one of the first western companies to expand into China 28 years ago. Our locally based, broad range of businesses gives us unique insight into China’s health care challenges, including an aging population. That’s why we have created Johnson & Johnson China, a new model that unifies our core business segments and allows us to identify and facilitate the creation of new opportunities in China’s rapidly growing health care system"
jnj_sl_2013-6,"We created a unified business model in China. Johnson & Johnson was one of the first western companies to expand into China 28 years ago. Our locally based, broad range of businesses gives us unique insight into China’s health care challenges, including an aging population. That’s why we have created Johnson & Johnson China, a new model that unifies our core business segments and allows us to identify and facilitate the creation of new opportunities in China’s rapidly growing health care system"
jnj_sl_2013-7,"We have implemented a new quality and compliance operating model. We’ve taken important steps to ensure the quality and safety of our products by adopting a single, global set of quality standards. We’ve also established a single Medical Safety organization focused on ensuring that our in-market products perform as intended."
jnj_sl_2013-7,"We have implemented a new quality and compliance operating model. We’ve taken important steps to ensure the quality and safety of our products by adopting a single, global set of quality standards. We’ve also established a single Medical Safety organization focused on ensuring that our in-market products perform as intended."
jnj_sl_2013-8,"We are helping to advance the United Nations Millennium Development Goals. One example of this legacy is our commitment to the United Nations Millennium Development Goals focused on the well-being of mothers and children around the world, including geographic locations where the needs are the greatest and the resources are most scarce. Our commitment focuses on five key areas where we have developed strong, innovative partnerships. First, making childbirth safer. Second, treating and preventing intestinal worms in children. Third, using mobile phones to share vital health information with new and expectant mothers. Fourth, eliminating mother-to-child transmission of HIV. Fifth, piloting and scaling therapeutic innovation through research and development to treat HIV, tuberculosis and neglected tropical diseases."
jnj_sl_2013-8,"We are helping to advance the United Nations Millennium Development Goals. One example of this legacy is our commitment to the United Nations Millennium Development Goals focused on the well-being of mothers and children around the world, including geographic locations where the needs are the greatest and the resources are most scarce. Our commitment focuses on five key areas where we have developed strong, innovative partnerships. First, making childbirth safer. Second, treating and preventing intestinal worms in children. Third, using mobile phones to share vital health information with new and expectant mothers. Fourth, eliminating mother-to-child transmission of HIV. Fifth, piloting and scaling therapeutic innovation through research and development to treat HIV, tuberculosis and neglected tropical diseases."
jnj_sl_2013-9,We are supporting over 500 communities globally. We contributed about $1 billion in products and cash and supported over 500 community programs in more than 60 countries.
jnj_sl_2013-9,We are supporting over 500 communities globally. We contributed about $1 billion in products and cash and supported over 500 community programs in more than 60 countries.
jpm_ls_2011-1,"We believe you own an exceptional company. Each of our businesses is among the best in the world, and record earnings were matched by increased market share in most of our businesses. Most importantly, we have outstanding people working at every level in every business across the economic spectrum and around the world. This is no accident – we work hard to bring people with character, integrity and intelligence into this company."
jpm_ls_2011-1,"We believe you own an exceptional company. Each of our businesses is among the best in the world, and record earnings were matched by increased market share in most of our businesses. Most importantly, we have outstanding people working at every level in every business across the economic spectrum and around the world. This is no accident – we work hard to bring people with character, integrity and intelligence into this company."
jpm_ls_2011-10,"I would like to mention one initiative of which we are particularly proud. After making some embarrassing mistakes with active military personnel, we redoubled our efforts to help military personnel and veterans – men and women to whom we owe a tremendous debt of gratitude for the sacrifices they have made – get jobs and transition out of active service to civilian life. Our efforts are working – over the past 12 months we have hired more than 3,000 veterans."
jpm_ls_2011-10,"I would like to mention one initiative of which we are particularly proud. After making some embarrassing mistakes with active military personnel, we redoubled our efforts to help military personnel and veterans – men and women to whom we owe a tremendous debt of gratitude for the sacrifices they have made – get jobs and transition out of active service to civilian life. Our efforts are working – over the past 12 months we have hired more than 3,000 veterans."
jpm_ls_2011-11,"In short, we are part of our communities in every way possible – from the largest countries to the smallest towns"
jpm_ls_2011-11,"In short, we are part of our communities in every way possible – from the largest countries to the smallest towns"
jpm_ls_2011-12,"Europe is one ongoing example where we currently are applying this philosophy. When Greece, Ireland, Italy, Portugal and Spain got into trouble, we decided to stay the course. Our exposures, as reported last year, to those countries (primarily Italy and Spain) were maintained at approximately $15 billion. And we estimated that, in a bad outcome, we could lose $3 billion, after-tax. (Under really terrible circumstances; i.e., large countries exiting the euro – where the currency at settlement is uncertain for the assets, liabilities and contracts at issue – those losses could be even larger.) These exposures are primarily loans to businesses and sovereign nations, as well as some market making. Even if the worst outcome occurs, we believe that we still made the right decision by being there for our clients. We hope to be doing business in these countries for decades to come."
jpm_ls_2011-12,"Europe is one ongoing example where we currently are applying this philosophy. When Greece, Ireland, Italy, Portugal and Spain got into trouble, we decided to stay the course. Our exposures, as reported last year, to those countries (primarily Italy and Spain) were maintained at approximately $15 billion. And we estimated that, in a bad outcome, we could lose $3 billion, after-tax. (Under really terrible circumstances; i.e., large countries exiting the euro – where the currency at settlement is uncertain for the assets, liabilities and contracts at issue – those losses could be even larger.) These exposures are primarily loans to businesses and sovereign nations, as well as some market making. Even if the worst outcome occurs, we believe that we still made the right decision by being there for our clients. We hope to be doing business in these countries for decades to come."
jpm_ls_2011-13,Serve its current and future retirees by investing more than $2 billion of the company’s 401(k) and defined benefit plan assets.
jpm_ls_2011-13,Serve its current and future retirees by investing more than $2 billion of the company’s 401(k) and defined benefit plan assets.
jpm_ls_2011-14,"A new internal tool called “What Do You Think?” is giving our employees throughout the firm a chance to evaluate the products we offer customers, as well as the services we provide internally, from accounts payable to our online benefit enrollment and internal travel services. Some of us predicted these internal services were going to receive the worst ratings – we weren’t wrong. But we know that while we won’t always like what we learn – in fact, sometimes it is embarrassing – it will help us become better. Providing best-in-class services internally is just as important as providing them to our customers because better services make our colleagues’ lives easier so they can spend more time with customers in helping to solve their problems."
jpm_ls_2011-14,"A new internal tool called “What Do You Think?” is giving our employees throughout the firm a chance to evaluate the products we offer customers, as well as the services we provide internally, from accounts payable to our online benefit enrollment and internal travel services. Some of us predicted these internal services were going to receive the worst ratings – we weren’t wrong. But we know that while we won’t always like what we learn – in fact, sometimes it is embarrassing – it will help us become better. Providing best-in-class services internally is just as important as providing them to our customers because better services make our colleagues’ lives easier so they can spend more time with customers in helping to solve their problems."
jpm_ls_2011-15,"We met face to face with approximately 5,000 employees and hundreds of clients across all our lines of business"
jpm_ls_2011-15,"We met face to face with approximately 5,000 employees and hundreds of clients across all our lines of business"
jpm_ls_2011-16,"We continue to roll out new products. Soon after this letter goes to press, we will be launching an exciting new banking product that will have innovative features and broad appeal. I believe this could be a breakthrough product for consumers in terms of pricing transparency, convenience and simplicity – and we hope you agree when you see it. The management team doesn’t want me to get too excited in case it doesn’t work. I told them that even if it’s a flop, I will be proud of their innovative spirit. You can’t succeed if you don’t try"
jpm_ls_2011-16,"We continue to roll out new products. Soon after this letter goes to press, we will be launching an exciting new banking product that will have innovative features and broad appeal. I believe this could be a breakthrough product for consumers in terms of pricing transparency, convenience and simplicity – and we hope you agree when you see it. The management team doesn’t want me to get too excited in case it doesn’t work. I told them that even if it’s a flop, I will be proud of their innovative spirit. You can’t succeed if you don’t try"
jpm_ls_2011-17,"It has been estimated that there are 14,000 new regulatory requirements that will be implemented over the next few years. Three hundred out of the 400 Dodd-Frank rules still need to be completed. We need to meet the new Basel II, Basel 2.5 and Basel III requirements. We need to meet the new liquidity requirements, the new global systemically important banks (G-SIB) rules, the new requirements due to Resolution Authority and living wills, and any new requirements from two new regulators, the Consumer Financial Protection Bureau and the Office of Financial Research. We need to meet the new derivatives, clearinghouse and Volcker trading rules. We also must complete periodic Comprehensive Capital Analysis and Review (CCAR) stress testing for the Federal Reserve. And, finally, we have major new rules and requirements from Brussels, London and other global jurisdictions."
jpm_ls_2011-17,"It has been estimated that there are 14,000 new regulatory requirements that will be implemented over the next few years. Three hundred out of the 400 Dodd-Frank rules still need to be completed. We need to meet the new Basel II, Basel 2.5 and Basel III requirements. We need to meet the new liquidity requirements, the new global systemically important banks (G-SIB) rules, the new requirements due to Resolution Authority and living wills, and any new requirements from two new regulators, the Consumer Financial Protection Bureau and the Office of Financial Research. We need to meet the new derivatives, clearinghouse and Volcker trading rules. We also must complete periodic Comprehensive Capital Analysis and Review (CCAR) stress testing for the Federal Reserve. And, finally, we have major new rules and requirements from Brussels, London and other global jurisdictions."
jpm_ls_2011-18,"These new rules will affect virtually every legal entity, system (we have 8,000 of these), banker and client around the world. It will take an enormous amount of resources across all of our disciplines – people, systems, technology and control functions (finance, risk, legal, audit and compliance) to get it done right. Over the next few years, we estimate that tens of thousands of our people will work on these changes, of whom 3,000 will be devoted full time to the effort, at a cost of close to $3 billion."
jpm_ls_2011-18,"These new rules will affect virtually every legal entity, system (we have 8,000 of these), banker and client around the world. It will take an enormous amount of resources across all of our disciplines – people, systems, technology and control functions (finance, risk, legal, audit and compliance) to get it done right. Over the next few years, we estimate that tens of thousands of our people will work on these changes, of whom 3,000 will be devoted full time to the effort, at a cost of close to $3 billion."
jpm_ls_2011-19,"For example, the cost of credit, in general, will go up modestly, essentially due to the banks’ higher capital and liquidity requirements. The cost of credit for some likely will go up substantially – for example, we expect larger increases in trade finance; consumer credit (particularly for consumers with FICO scores below 660); and backup lines of credit that support commercial paper issuance. Because of the Durbin Amendment, the cost of banking services will go up modestly, but this will likely affect certain clients far more than others – e.g., customers with low account balances."
jpm_ls_2011-19,"For example, the cost of credit, in general, will go up modestly, essentially due to the banks’ higher capital and liquidity requirements. The cost of credit for some likely will go up substantially – for example, we expect larger increases in trade finance; consumer credit (particularly for consumers with FICO scores below 660); and backup lines of credit that support commercial paper issuance. Because of the Durbin Amendment, the cost of banking services will go up modestly, but this will likely affect certain clients far more than others – e.g., customers with low account balances."
jpm_ls_2011-2,"Many people seem to think that shareholder value means profit and that a company earns more profit by giving customers or employees less. This has not been our experience. Our job is to build a healthy and vibrant company that satisfies clients, invests in its people – through training, opportunity and compensation – and rewards its shareholders. When this is done well, everyone benefits. At the same time, a company needs to be successful financially because if it isn’t, it ultimately will fail. And when a company fails, everyone loses."
jpm_ls_2011-2,"Many people seem to think that shareholder value means profit and that a company earns more profit by giving customers or employees less. This has not been our experience. Our job is to build a healthy and vibrant company that satisfies clients, invests in its people – through training, opportunity and compensation – and rewards its shareholders. When this is done well, everyone benefits. At the same time, a company needs to be successful financially because if it isn’t, it ultimately will fail. And when a company fails, everyone loses."
jpm_ls_2011-20,"We have extensive processes to protect the company and conduct business the right way. We have strong audit, compliance and legal staffs (these groups total more than 3,600 employees). Some of these employees sit in specialized units that cut across the company focusing on the requirements of the Anti-Money Laundering, Bank Secrecy and Privacy acts, and other requirements (these units, which also include dedicated line of business employees, total approximately 1,400 employees). We know we won’t always be perfect, but it won’t be for lack of trying. Listed below are examples of how each business tries to properly conduct its affairs:"
jpm_ls_2011-20,"We have extensive processes to protect the company and conduct business the right way. We have strong audit, compliance and legal staffs (these groups total more than 3,600 employees). Some of these employees sit in specialized units that cut across the company focusing on the requirements of the Anti-Money Laundering, Bank Secrecy and Privacy acts, and other requirements (these units, which also include dedicated line of business employees, total approximately 1,400 employees). We know we won’t always be perfect, but it won’t be for lack of trying. Listed below are examples of how each business tries to properly conduct its affairs:"
jpm_ls_2011-21,"We operate in a complex business with high and increasing regulatory demands and risk. Whether or not we agree with all the new rules and business processes, we want you to know that we will strive to meet or exceed every regulatory requirement around the world. This simply is the way we run our business."
jpm_ls_2011-21,"We operate in a complex business with high and increasing regulatory demands and risk. Whether or not we agree with all the new rules and business processes, we want you to know that we will strive to meet or exceed every regulatory requirement around the world. This simply is the way we run our business."
jpm_ls_2011-22,"In addition, we supported the ideas behind the creation of the Financial Stability Oversight Council (FSOC), recognizing that one of the flaws of our financial system was that we did not have strong oversight of the whole system or adequate coordination among many different regulators. We actually believe the FSOC should have even more authority than it has been given so that it can force coordination among the 11 regulatory authorities of the FSOC, adjudicate where necessary, and properly assign responsibility and authority"
jpm_ls_2011-22,"In addition, we supported the ideas behind the creation of the Financial Stability Oversight Council (FSOC), recognizing that one of the flaws of our financial system was that we did not have strong oversight of the whole system or adequate coordination among many different regulators. We actually believe the FSOC should have even more authority than it has been given so that it can force coordination among the 11 regulatory authorities of the FSOC, adjudicate where necessary, and properly assign responsibility and authority"
jpm_ls_2011-23,"Let me close by thanking our 260,000 employees. Day in and day out, they are the people who serve our clients, communities and shareholders with distinction and dedication. They make me very proud, and I am honored to be their partner."
jpm_ls_2011-23,"Let me close by thanking our 260,000 employees. Day in and day out, they are the people who serve our clients, communities and shareholders with distinction and dedication. They make me very proud, and I am honored to be their partner."
jpm_ls_2011-24,"Our tangible book value per share is a good, very conservative measure of shareholder value. If your assets and liabilities are properly valued, if your accounting is appropriately conservative, if you have real earnings without taking excessive risk and if you have strong franchises with defensible margins, tangible book value should be a very conservative measure of value."
jpm_ls_2011-24,"Our tangible book value per share is a good, very conservative measure of shareholder value. If your assets and liabilities are properly valued, if your accounting is appropriately conservative, if you have real earnings without taking excessive risk and if you have strong franchises with defensible margins, tangible book value should be a very conservative measure of value."
jpm_ls_2011-25,"This is a miserable situation all around, but we want our shareholders to know that we are trying to treat every borrower fairly and properly based on the individual’s situation and circumstances."
jpm_ls_2011-25,"This is a miserable situation all around, but we want our shareholders to know that we are trying to treat every borrower fairly and properly based on the individual’s situation and circumstances."
jpm_ls_2011-26,"We treat loans to investors (i.e., loans in private label securities) the same way we treat loans that we own. It is important to note that all modifications are done according to specific contracts. These contracts stipulate that you can modify a mortgage only when it is better for the lender than foreclosing, all things considered (i.e., the net present value of a modified loan is worth more than going through a foreclosure process, with all its expense, and ultimately selling the home at a very distressed price)"
jpm_ls_2011-26,"We treat loans to investors (i.e., loans in private label securities) the same way we treat loans that we own. It is important to note that all modifications are done according to specific contracts. These contracts stipulate that you can modify a mortgage only when it is better for the lender than foreclosing, all things considered (i.e., the net present value of a modified loan is worth more than going through a foreclosure process, with all its expense, and ultimately selling the home at a very distressed price)"
jpm_ls_2011-27,"These problems, as one might expect, led to a myriad of lawsuits from various U.S. government agencies, attorneys general from the 50 states and private investors."
jpm_ls_2011-27,"These problems, as one might expect, led to a myriad of lawsuits from various U.S. government agencies, attorneys general from the 50 states and private investors."
jpm_ls_2011-28,"Ironically, while the U.S. banking system is far less consolidated than all other developed nations (currently only six of the 50 largest financial firms in the world, by market capitalization, are American – they were 44 of the 50 in 1989 – this should give U.S. policymakers pause), the G-SIB charges and some of the other rules penalize American banks more than non-U.S. banks."
jpm_ls_2011-28,"Ironically, while the U.S. banking system is far less consolidated than all other developed nations (currently only six of the 50 largest financial firms in the world, by market capitalization, are American – they were 44 of the 50 in 1989 – this should give U.S. policymakers pause), the G-SIB charges and some of the other rules penalize American banks more than non-U.S. banks."
jpm_ls_2011-3,"Doing a great job starts with great employees. We look for high-quality people with the capability to do a great job and grow with the firm. Then we train and empower them to do the right thing as best they can; to understand and anticipate their customers’ needs; and, in effect, to be their advocate. To do this, each employee needs help from the rest of the company."
jpm_ls_2011-3,"Doing a great job starts with great employees. We look for high-quality people with the capability to do a great job and grow with the firm. Then we train and empower them to do the right thing as best they can; to understand and anticipate their customers’ needs; and, in effect, to be their advocate. To do this, each employee needs help from the rest of the company."
jpm_ls_2011-4,"There are many employees who work behind the scenes that the customers do not see – such as programmers, assistants, network engineers, operations clerks and others. But these are the professionals we depend upon to help us seamlessly deliver integrated and complex products."
jpm_ls_2011-4,"There are many employees who work behind the scenes that the customers do not see – such as programmers, assistants, network engineers, operations clerks and others. But these are the professionals we depend upon to help us seamlessly deliver integrated and complex products."
jpm_ls_2011-5,"And all of our employees drive innovation. They have the knowledge and the deep understanding to find ways – large and small – to improve a system, streamline a process, and save time and money by making things work better for everybody."
jpm_ls_2011-5,"And all of our employees drive innovation. They have the knowledge and the deep understanding to find ways – large and small – to improve a system, streamline a process, and save time and money by making things work better for everybody."
jpm_ls_2011-6,"Doing the right thing for shareholders also means being a good corporate citizen. If you owned a small business (e.g., the corner grocery store in a small town), more likely than not, you would be a good citizen by keeping the snow and ice off the sidewalk in front of your store or by contributing to a local Little League team, school or community center. You would participate in the community, and everyone would be better off because of your contributions. As a large company that operates in 2,000 communities around the world, we should act no differently. We participate at the local level by providing corporate support and by asking our associates to get involved in the towns where they live. We also participate in largescale, country-wide and sometimes global projects, but the intent is the same – to improve the world in which we live."
jpm_ls_2011-6,"Doing the right thing for shareholders also means being a good corporate citizen. If you owned a small business (e.g., the corner grocery store in a small town), more likely than not, you would be a good citizen by keeping the snow and ice off the sidewalk in front of your store or by contributing to a local Little League team, school or community center. You would participate in the community, and everyone would be better off because of your contributions. As a large company that operates in 2,000 communities around the world, we should act no differently. We participate at the local level by providing corporate support and by asking our associates to get involved in the towns where they live. We also participate in largescale, country-wide and sometimes global projects, but the intent is the same – to improve the world in which we live."
jpm_ls_2011-7,"In 2011, JPMorgan Chase contributed more than $200 million directly to community organizations and local not-for-profits. Our employees also provided nearly 375,000 hours of volunteer service through our Good Works program in local communities."
jpm_ls_2011-7,"In 2011, JPMorgan Chase contributed more than $200 million directly to community organizations and local not-for-profits. Our employees also provided nearly 375,000 hours of volunteer service through our Good Works program in local communities."
jpm_ls_2011-8,"However, our efforts go well beyond philanthropic works. We finance and advise cities, states, municipalities, hospitals and universities – not just about financial affairs but also in related areas of governance, growth and sustainability. In 2011, we launched The Brookings JPMorgan Chase Global Cities Initiative with a $10 million commitment to help the 100 largest U.S. metropolitan areas become more competitive in the global economy."
jpm_ls_2011-8,"However, our efforts go well beyond philanthropic works. We finance and advise cities, states, municipalities, hospitals and universities – not just about financial affairs but also in related areas of governance, growth and sustainability. In 2011, we launched The Brookings JPMorgan Chase Global Cities Initiative with a $10 million commitment to help the 100 largest U.S. metropolitan areas become more competitive in the global economy."
jpm_ls_2011-9,"Our business also provides dedicated expertise and financing for economically challenged areas of the world. For example, we partner with multiple global institutions, such as the U.S. Agency for International Development and the Bill & Melinda Gates Foundation, to help launch and support businesses that directly benefit small and rural farmers in Africa. Additionally, we are able to bring private capital to bear on scale solutions to global health problems such as tuberculosis and malaria. And we have just launched a philanthropic program focusing on entrepreneurship in South Africa."
jpm_ls_2011-9,"Our business also provides dedicated expertise and financing for economically challenged areas of the world. For example, we partner with multiple global institutions, such as the U.S. Agency for International Development and the Bill & Melinda Gates Foundation, to help launch and support businesses that directly benefit small and rural farmers in Africa. Additionally, we are able to bring private capital to bear on scale solutions to global health problems such as tuberculosis and malaria. And we have just launched a philanthropic program focusing on entrepreneurship in South Africa."
lmt_sl_2011-1,Our company’s success over the past century is due to the exceptional character and ingenuity of the hundreds of thousands of people who have walked through the doors of our heritage companies
lmt_sl_2011-1,Our company’s success over the past century is due to the exceptional character and ingenuity of the hundreds of thousands of people who have walked through the doors of our heritage companies
lmt_sl_2011-2,"The Space Based Infrared System (SBIRS) spacecraft, launched in May, will protect our nation and allies from missile attack with vastly improved warning capabilities."
lmt_sl_2011-2,"The Space Based Infrared System (SBIRS) spacecraft, launched in May, will protect our nation and allies from missile attack with vastly improved warning capabilities."
lmt_sl_2011-3,"Our Juno spacecraft was launched to Jupiter in August on a mission that will expand our knowledge of the solar system’s largest planet. A month later, our two GRAIL spacecraft were launched to the Moon in an effort to study the gravitational fi eld of Earth’s closest neighbor."
lmt_sl_2011-3,"Our Juno spacecraft was launched to Jupiter in August on a mission that will expand our knowledge of the solar system’s largest planet. A month later, our two GRAIL spacecraft were launched to the Moon in an effort to study the gravitational fi eld of Earth’s closest neighbor."
lmt_sl_2011-4,"Aviation Week’s recognition speaks volumes about the 123,000 people of this company who support our customers, and also give so much to our communities. For the seventh consecutive year, in 2011, our employees volunteered more than one million hours of service to a wide variety of worthwhile causes"
lmt_sl_2011-4,"Aviation Week’s recognition speaks volumes about the 123,000 people of this company who support our customers, and also give so much to our communities. For the seventh consecutive year, in 2011, our employees volunteered more than one million hours of service to a wide variety of worthwhile causes"
